node_id,entity_type,degree,betweenness,is_articulation_point
nm21955183,name,2,1.331439730161548e-07,False
nm1255798,name,3,1.331439730161548e-07,False
tt12545668,movie,7,1.331439730161548e-07,False
nm3637849,name,2,1.331439730161548e-07,False
nm21965785,name,2,1.331439730161548e-07,False
tt12538177,movie,5,1.331439730161548e-07,False
nm0590210,name,3,1.331439730161548e-07,False
tt12536039,movie,5,1.331439730161548e-07,False
tt12531799,movie,5,1.331439730161548e-07,False
tt12538900,movie,5,1.331439730161548e-07,False
tt12540401,movie,6,1.331439730161548e-07,False
tt12538063,movie,4,1.331439730161548e-07,False
nm0944748,name,3,1.331439730161548e-07,False
nm0644943,name,4,1.331439730161548e-07,False
nm0000661,name,2,1.331439730161548e-07,False
nm0053156,name,4,1.331439730161548e-07,False
nm1795309,name,3,1.331439730161548e-07,False
tt12537803,movie,6,1.331439730161548e-07,False
nm0152035,name,3,1.331439730161548e-07,False
nm21955401,name,2,1.331439730161548e-07,False
nm9370619,name,2,1.331439730161548e-07,False
nm5646885,name,3,1.331439730161548e-07,False
tt12534666,movie,3,1.331439730161548e-07,False
nm3317998,name,3,1.331439730161548e-07,False
tt12532318,movie,3,1.331439730161548e-07,False
nm5404297,name,2,1.331439730161548e-07,False
nm21958187,name,2,1.331439730161548e-07,False
nm0607454,name,2,1.331439730161548e-07,False
nm0896662,name,2,1.331439730161548e-07,False
nm6993933,name,3,1.331439730161548e-07,False
tt12544735,movie,2,1.331439730161548e-07,False
nm0205802,name,3,1.331439730161548e-07,False
nm2426165,name,3,1.331439730161548e-07,False
tt12537804,movie,4,1.331439730161548e-07,False
tt12536969,movie,4,1.331439730161548e-07,False
nm21960190,name,3,1.331439730161548e-07,False
nm21962897,name,2,1.331439730161548e-07,False
nm2120365,name,2,1.331439730161548e-07,False
nm0342748,name,3,1.331439730161548e-07,False
nm21964905,name,4,1.331439730161548e-07,False
nm0125684,name,3,1.331439730161548e-07,False
nm1004691,name,2,1.331439730161548e-07,False
nm21967489,name,2,1.331439730161548e-07,False
tt12531575,movie,8,1.331439730161548e-07,False
tt12540391,movie,5,1.331439730161548e-07,False
nm0445605,name,3,1.331439730161548e-07,False
tt12536993,movie,6,1.331439730161548e-07,False
nm1716507,name,4,1.331439730161548e-07,False
nm0070174,name,3,1.331439730161548e-07,False
tt12534502,movie,9,1.331439730161548e-07,False
tt12545777,movie,4,1.331439730161548e-07,False
nm0762660,name,3,1.331439730161548e-07,False
tt12544010,movie,6,1.331439730161548e-07,False
tt12541180,movie,5,1.331439730161548e-07,True
tt12537161,movie,5,1.331439730161548e-07,False
tt12534667,movie,3,1.331439730161548e-07,False
nm21956154,name,2,1.331439730161548e-07,False
tt12533616,movie,6,1.331439730161548e-07,False
tt12536338,movie,4,1.331439730161548e-07,False
nm2450455,name,3,1.331439730161548e-07,False
tt12532204,movie,5,1.331439730161548e-07,False
nm0840122,name,3,1.331439730161548e-07,False
nm1471778,name,3,1.331439730161548e-07,False
tt12541584,movie,4,1.331439730161548e-07,True
tt0828149,movie,5,1.331439730161548e-07,False
nm2672601,name,4,1.318759351779057e-07,False
nm0637161,name,4,1.3166459553819753e-07,False
nm0107613,name,2,1.3018521806024026e-07,False
tt12537037,movie,8,1.2891718022199114e-07,False
nm21967405,name,2,1.2870584058228297e-07,False
nm0650717,name,4,1.2574708562636844e-07,False
tt12533899,movie,5,1.257470856263684e-07,False
nm0700008,name,4,1.257470856263684e-07,False
nm0000248,name,3,1.257470856263684e-07,False
nm10225727,name,3,1.2451427106140402e-07,False
nm0683165,name,2,1.243921002486598e-07,False
nm1166938,name,2,1.2426770814841114e-07,False
nm8703634,name,3,1.2426770814841114e-07,False
nm0530943,name,3,1.2426770814841114e-07,False
nm1623165,name,3,1.2426770814841114e-07,False
tt12544708,movie,5,1.2426770814841114e-07,False
nm1090155,name,3,1.2426770814841114e-07,False
nm7599083,name,2,1.2426770814841114e-07,False
nm7599082,name,4,1.2426770814841114e-07,False
nm0157914,name,4,1.2426770814841114e-07,False
nm7599084,name,2,1.2426770814841114e-07,False
nm2969771,name,3,1.2217081274421945e-07,False
nm0659412,name,3,1.21981397500659e-07,False
nm0157890,name,2,1.21981397500659e-07,False
nm0179154,name,4,1.213089531924966e-07,False
nm0605923,name,4,1.213089531924966e-07,False
nm1896990,name,3,1.213089531924966e-07,False
nm0584429,name,3,1.213089531924966e-07,False
nm0052398,name,3,1.2102716700621903e-07,False
nm0651754,name,2,1.2102716700621903e-07,False
tt12540168,movie,6,1.1982957571453934e-07,False
tt12540258,movie,8,1.1982957571453934e-07,False
tt12536279,movie,6,1.1982957571453934e-07,False
tt12534800,movie,6,1.1969508685290684e-07,False
tt12537301,movie,6,1.1846866690348553e-07,False
tt12540780,movie,6,1.1846866690348553e-07,False
tt12542898,movie,6,1.1846866690348553e-07,False
tt12532296,movie,6,1.1846866690348553e-07,False
tt12539409,movie,5,1.1846866690348553e-07,False
nm4524180,name,4,1.1846866690348553e-07,False
tt12533049,movie,3,1.1846866690348553e-07,False
tt12532982,movie,5,1.1835019823658205e-07,False
nm2546047,name,2,1.1835019823658205e-07,False
tt12532166,movie,6,1.1835019823658205e-07,False
tt12532782,movie,7,1.1835019823658205e-07,False
nm0217107,name,3,1.1835019823658205e-07,False
tt12537722,movie,5,1.1835019823658205e-07,False
nm7745464,name,2,1.1835019823658205e-07,False
nm21956872,name,2,1.1835019823658205e-07,False
tt12542002,movie,2,1.1835019823658205e-07,False
nm0882853,name,3,1.1835019823658205e-07,False
tt12533615,movie,6,1.1835019823658205e-07,False
tt12542589,movie,7,1.1835019823658205e-07,False
nm0902267,name,2,1.1835019823658205e-07,False
nm0296651,name,3,1.1835019823658205e-07,False
tt12541147,movie,4,1.1835019823658205e-07,False
nm0191685,name,3,1.1835019823658205e-07,False
nm21962721,name,2,1.1835019823658205e-07,False
tt12545321,movie,4,1.1835019823658205e-07,False
nm21958240,name,2,1.1835019823658205e-07,False
nm21959298,name,2,1.1835019823658205e-07,False
nm0973936,name,3,1.1835019823658205e-07,False
nm0960112,name,3,1.1835019823658205e-07,False
nm0084497,name,2,1.1835019823658205e-07,False
nm0650114,name,3,1.1835019823658205e-07,False
nm0325670,name,3,1.1835019823658205e-07,False
nm21969126,name,2,1.1835019823658205e-07,False
tt12539959,movie,5,1.1835019823658205e-07,False
tt12536968,movie,10,1.1835019823658205e-07,False
nm21956113,name,2,1.1835019823658205e-07,False
nm0674518,name,4,1.1835019823658205e-07,False
nm4928604,name,3,1.1835019823658205e-07,False
nm0117826,name,4,1.1835019823658205e-07,False
nm0477371,name,3,1.1835019823658205e-07,False
nm2522605,name,3,1.1835019823658205e-07,False
tt12537920,movie,4,1.1835019823658205e-07,False
tt12543008,movie,6,1.1835019823658205e-07,False
nm4633848,name,3,1.1835019823658205e-07,False
nm2622955,name,4,1.1835019823658205e-07,False
tt12544633,movie,6,1.1835019823658205e-07,False
tt12539759,movie,6,1.1835019823658205e-07,False
tt12539058,movie,4,1.1835019823658205e-07,False
nm4031848,name,3,1.1835019823658205e-07,False
nm21956706,name,2,1.1835019823658205e-07,False
nm0204296,name,4,1.1835019823658205e-07,False
tt12544388,movie,5,1.1835019823658205e-07,False
nm0094047,name,3,1.1835019823658205e-07,False
nm4342062,name,3,1.1623680183950022e-07,False
nm0263941,name,3,1.1623680183950021e-07,False
tt12539455,movie,8,1.153914432806675e-07,False
nm0417168,name,4,1.1489831745468174e-07,False
nm0004310,name,4,1.1489831745468174e-07,False
nm7497879,name,4,1.1465175454168884e-07,False
tt12539506,movie,4,1.1412340544241839e-07,False
nm0470149,name,3,1.1412340544241839e-07,False
nm0126764,name,4,1.1412340544241839e-07,False
tt12535447,movie,3,1.1412340544241839e-07,False
nm9961743,name,4,1.1391206580271021e-07,False
nm0144804,name,4,1.1391206580271021e-07,False
nm0812675,name,3,1.1254523355831125e-07,False
nm0637038,name,3,1.1201000904533658e-07,False
nm0584221,name,2,1.1106437522201769e-07,False
nm0620988,name,2,1.1106437522201769e-07,False
tt12532526,movie,5,1.1106437522201769e-07,False
nm0198688,name,3,1.1095331084679567e-07,False
tt12543927,movie,8,1.1095331084679567e-07,False
nm0315713,name,3,1.1095331084679567e-07,False
nm0209581,name,4,1.1095331084679567e-07,False
nm21966524,name,2,1.1095331084679567e-07,False
nm1150184,name,2,1.1095331084679567e-07,False
nm21965152,name,2,1.1095331084679567e-07,False
nm3594233,name,4,1.1095331084679567e-07,False
nm21956285,name,2,1.1095331084679567e-07,False
nm21963486,name,2,1.1095331084679567e-07,False
nm21962870,name,2,1.1095331084679567e-07,False
tt12533850,movie,6,1.1095331084679567e-07,False
nm0221745,name,3,1.1095331084679567e-07,False
nm0498645,name,3,1.1095331084679567e-07,False
nm0006311,name,2,1.1095331084679567e-07,False
nm0222134,name,4,1.1095331084679567e-07,False
tt12538131,movie,6,1.1095331084679567e-07,False
tt12536620,movie,6,1.1095331084679565e-07,False
nm0097891,name,4,1.0996705919482415e-07,False
nm1031494,name,4,1.0996705919482415e-07,False
nm0897173,name,4,1.0947393336883839e-07,False
nm0731502,name,3,1.0947393336883839e-07,False
nm0558949,name,3,1.0919214718256082e-07,False
nm5594646,name,3,1.0736222938128376e-07,False
nm3884273,name,4,1.0725486715190248e-07,False
nm3165278,name,3,1.06621800213137e-07,False
nm0488917,name,3,1.0651517841292386e-07,False
tt12531848,movie,8,1.0651517841292386e-07,False
nm0673268,name,3,1.0651517841292385e-07,False
tt12542016,movie,6,1.0651517841292385e-07,False
nm0665708,name,3,1.0651517841292385e-07,False
nm0517942,name,3,1.0651517841292385e-07,False
tt12541834,movie,4,1.0651517841292385e-07,False
tt12542936,movie,5,1.0651517841292385e-07,False
nm2165475,name,3,1.0637428531978505e-07,False
nm1797636,name,3,1.0637428531978505e-07,False
nm1834250,name,3,1.0535249306774248e-07,False
nm2787459,name,4,1.0503580093496657e-07,False
nm7370870,name,2,1.0440178201584202e-07,False
nm1002424,name,3,1.0366008354054982e-07,False
nm2641657,name,3,1.0366008354054982e-07,False
nm21967426,name,3,1.0366008354054982e-07,False
tt12539448,movie,5,1.0366008354054982e-07,False
nm1734811,name,2,1.035564234570093e-07,False
nm21966022,name,2,1.035564234570093e-07,False
nm4381033,name,3,1.035564234570093e-07,False
nm2750428,name,3,1.035564234570093e-07,False
nm5015340,name,4,1.035564234570093e-07,False
nm6878947,name,4,1.035564234570093e-07,False
nm0089381,name,4,1.035564234570093e-07,False
tt12535807,movie,5,1.0355642345700928e-07,False
nm1162959,name,3,1.0355642345700928e-07,False
nm21962888,name,2,1.0355642345700928e-07,False
tt12539806,movie,6,1.0355642345700928e-07,False
nm1863658,name,3,1.0355642345700928e-07,False
nm0306794,name,4,1.0355642345700928e-07,False
tt12536678,movie,6,1.0355642345700928e-07,False
nm21958091,name,3,1.0355642345700928e-07,False
nm21961812,name,2,1.0355642345700928e-07,False
nm21967837,name,2,1.0355642345700928e-07,False
nm1150981,name,3,1.0355642345700928e-07,False
nm0001462,name,3,1.0355642345700928e-07,False
nm3691857,name,3,1.0355642345700928e-07,False
nm0625744,name,3,1.0355642345700928e-07,False
tt12539807,movie,3,1.0355642345700928e-07,False
nm21959911,name,2,1.0355642345700928e-07,False
tt12542632,movie,6,1.0355642345700928e-07,False
nm0634090,name,4,1.0355642345700928e-07,False
tt12536079,movie,6,1.0355642345700928e-07,False
nm21963300,name,3,1.0355642345700928e-07,False
tt12542631,movie,5,1.0355642345700928e-07,False
tt12539391,movie,5,1.0355642345700928e-07,False
tt12545165,movie,4,1.0355642345700928e-07,False
nm1261587,name,2,1.0355642345700928e-07,False
nm21961182,name,2,1.0355642345700928e-07,False
nm21966444,name,2,1.0355642345700928e-07,False
nm1882786,name,3,1.0355642345700928e-07,False
nm0939738,name,3,1.0355642345700928e-07,False
nm21958310,name,2,1.0355642345700928e-07,False
nm21963658,name,2,1.0355642345700928e-07,False
tt12545164,movie,4,1.0355642345700928e-07,False
nm0524551,name,3,1.0355642345700928e-07,False
nm2707815,name,2,1.0217922520425626e-07,False
nm21966638,name,2,1.0207704597905203e-07,False
nm0634463,name,2,1.02077045979052e-07,False
nm0003984,name,3,1.02077045979052e-07,False
tt0299505,movie,11,1.0167357939415458e-07,False
tt12533085,movie,6,1.0144302705992746e-07,False
nm2267629,name,2,1.0144302705992746e-07,False
nm1990825,name,2,1.0144302705992746e-07,False
tt12543718,movie,5,9.98579797621161e-08,False
nm0091983,name,3,9.98579797621161e-08,False
nm2870739,name,4,9.932963066284564e-08,False
nm0544691,name,3,9.932963066284564e-08,False
nm21969475,name,2,9.911829102313747e-08,False
nm1109183,name,3,9.700489462605563e-08,False
tt12540201,movie,4,9.615953606722292e-08,False
nm21966386,name,2,9.615953606722292e-08,False
nm0000127,name,3,9.615953606722292e-08,False
nm21959280,name,2,9.615953606722291e-08,False
nm21966153,name,2,9.615953606722291e-08,False
nm21956220,name,2,9.615953606722291e-08,False
nm21956114,name,2,9.615953606722291e-08,False
nm21959639,name,2,9.615953606722291e-08,False
nm21964911,name,3,9.615953606722291e-08,False
nm0419653,name,2,9.615953606722291e-08,False
nm0045101,name,2,9.615953606722291e-08,False
nm0030654,name,3,9.615953606722291e-08,False
nm0586568,name,3,9.5102837868682e-08,False
tt12533122,movie,6,9.468015858926564e-08,False
tt12545280,movie,7,9.468015858926564e-08,False
nm0043389,name,3,9.172140363335108e-08,False
nm21956942,name,2,9.172140363335108e-08,False
nm4920576,name,3,9.172140363335108e-08,False
nm3246363,name,3,9.172140363335108e-08,False
nm21965773,name,2,9.172140363335108e-08,False
tt12533289,movie,5,8.885150017761415e-08,False
tt12545860,movie,7,8.885150017761415e-08,False
tt2512326,movie,4,8.885150017761415e-08,True
nm21965247,name,2,8.885150017761415e-08,False
tt12542148,movie,7,8.885150017761415e-08,False
nm21963775,name,2,8.885150017761415e-08,False
nm0688648,name,3,8.885150017761415e-08,False
tt0052483,movie,11,8.885150017761415e-08,True
tt12536599,movie,5,8.885150017761415e-08,False
tt12543483,movie,9,8.885150017761415e-08,False
nm21966020,name,2,8.885150017761415e-08,False
nm0912450,name,3,8.885150017761415e-08,False
tt12533439,movie,2,8.885150017761415e-08,False
nm0333818,name,2,8.885150017761415e-08,False
nm1460751,name,3,8.885150017761415e-08,False
nm0434654,name,2,8.885150017761415e-08,False
tt12538698,movie,4,8.885150017761415e-08,False
nm21969421,name,2,8.885150017761415e-08,False
nm1971125,name,2,8.885150017761415e-08,False
tt12545897,movie,4,8.885150017761415e-08,False
nm0775596,name,2,8.885150017761415e-08,False
nm7474052,name,3,8.885150017761415e-08,False
tt12545395,movie,4,8.885150017761415e-08,False
tt12535806,movie,6,8.876264867743654e-08,False
nm21968515,name,2,8.876264867743654e-08,False
nm21968516,name,2,8.876264867743654e-08,False
nm0456562,name,2,8.876264867743654e-08,False
nm21964907,name,2,8.876264867743654e-08,False
nm4159008,name,3,8.876264867743654e-08,False
tt12532954,movie,4,8.876264867743654e-08,False
nm21966934,name,2,8.876264867743654e-08,False
nm0551704,name,3,8.876264867743654e-08,False
nm0762248,name,3,8.876264867743654e-08,False
nm0162911,name,4,8.876264867743654e-08,False
nm21960805,name,2,8.876264867743654e-08,False
nm1093527,name,2,8.876264867743654e-08,False
nm7366738,name,3,8.876264867743654e-08,False
tt12541734,movie,5,8.876264867743654e-08,False
nm0327273,name,3,8.876264867743654e-08,False
tt12544714,movie,5,8.876264867743654e-08,False
nm7754516,name,3,8.876264867743654e-08,False
nm2647981,name,4,8.876264867743654e-08,False
tt12544263,movie,3,8.876264867743654e-08,False
nm21960072,name,2,8.876264867743654e-08,False
nm0470645,name,2,8.876264867743654e-08,False
nm21958729,name,2,8.876264867743654e-08,False
tt0035040,movie,11,8.876264867743654e-08,False
nm21969452,name,2,8.876264867743654e-08,False
nm4221562,name,2,8.876264867743654e-08,False
tt12537995,movie,4,8.876264867743654e-08,False
nm1844999,name,3,8.876264867743654e-08,False
nm0865740,name,2,8.876264867743654e-08,False
nm2201887,name,3,8.876264867743654e-08,False
nm0192325,name,3,8.876264867743654e-08,False
nm0001740,name,2,8.876264867743654e-08,False
tt12538604,movie,5,8.876264867743654e-08,False
tt12537919,movie,6,8.876264867743654e-08,False
nm1287536,name,3,8.876264867743654e-08,False
nm5313214,name,3,8.876264867743654e-08,False
nm1089323,name,3,8.876264867743654e-08,False
tt12539151,movie,4,8.876264867743654e-08,False
nm21960445,name,2,8.876264867743654e-08,False
nm1507078,name,2,8.876264867743654e-08,False
nm0898146,name,4,8.876264867743654e-08,False
nm0154152,name,4,8.876264867743654e-08,False
nm0311059,name,3,8.876264867743654e-08,False
nm0704226,name,3,8.876264867743654e-08,False
nm0809328,name,3,8.876264867743654e-08,False
tt12544846,movie,4,8.876264867743654e-08,False
tt12537918,movie,5,8.876264867743654e-08,False
nm7992684,name,4,8.876264867743654e-08,False
nm0002935,name,3,8.876264867743654e-08,False
nm2611725,name,3,8.876264867743654e-08,False
nm3827979,name,3,8.876264867743654e-08,False
nm21956102,name,2,8.876264867743654e-08,False
tt12544845,movie,2,8.876264867743654e-08,False
nm0346152,name,3,8.876264867743654e-08,False
nm0868932,name,3,8.876264867743654e-08,False
nm0244557,name,4,8.876264867743654e-08,False
nm6403597,name,3,8.876264867743654e-08,False
nm2809173,name,2,8.876264867743654e-08,False
nm5005594,name,3,8.876264867743654e-08,False
nm0299623,name,2,8.876264867743654e-08,False
nm0731548,name,2,8.876264867743654e-08,False
nm0510168,name,2,8.876264867743654e-08,False
nm21961180,name,2,8.876264867743654e-08,False
nm21965321,name,2,8.876264867743654e-08,False
nm21956747,name,2,8.876264867743654e-08,False
tt12535270,movie,5,8.876264867743654e-08,False
nm21963373,name,2,8.876264867743654e-08,False
nm21961303,name,2,8.876264867743654e-08,False
nm0323252,name,4,8.876264867743654e-08,False
nm5520226,name,3,8.876264867743654e-08,False
nm0871456,name,2,8.876264867743654e-08,False
tt12532458,movie,3,8.876264867743654e-08,False
nm1017719,name,2,8.876264867743654e-08,False
nm8345715,name,3,8.876264867743654e-08,False
nm0720886,name,3,8.876264867743654e-08,False
nm3108290,name,3,8.876264867743654e-08,False
nm0156166,name,2,8.876264867743654e-08,False
nm1292366,name,3,8.876264867743654e-08,False
tt12538318,movie,8,8.876264867743654e-08,False
nm21956464,name,2,8.876264867743654e-08,False
nm0788415,name,4,8.876264867743654e-08,False
nm21961190,name,2,8.876264867743654e-08,False
nm0009918,name,2,8.876264867743654e-08,False
nm1812637,name,3,8.876264867743654e-08,False
nm21965248,name,2,8.876264867743654e-08,False
nm21962357,name,2,8.876264867743654e-08,False
nm0138405,name,3,8.876264867743654e-08,False
nm21966385,name,2,8.876264867743654e-08,False
nm0882616,name,3,8.876264867743654e-08,False
nm21966735,name,2,8.876264867743654e-08,False
nm0639780,name,2,8.876264867743654e-08,False
tt12538167,movie,3,8.876264867743654e-08,False
nm2630323,name,3,8.876264867743654e-08,False
tt12531998,movie,4,8.876264867743654e-08,False
nm21963849,name,2,8.876264867743654e-08,False
tt12542235,movie,4,8.876264867743654e-08,False
nm21955923,name,2,8.876264867743654e-08,False
nm21966733,name,2,8.876264867743654e-08,False
nm21955922,name,2,8.876264867743654e-08,False
nm0423671,name,2,8.876264867743654e-08,False
nm21957444,name,2,8.876264867743654e-08,False
nm6711689,name,3,8.876264867743654e-08,False
nm3488429,name,3,8.876264867743654e-08,False
nm21963246,name,2,8.876264867743654e-08,False
nm21960591,name,2,8.876264867743654e-08,False
nm9531104,name,3,8.876264867743654e-08,False
nm0674098,name,3,8.876264867743654e-08,False
nm0766463,name,2,8.876264867743654e-08,False
nm21962720,name,2,8.876264867743654e-08,False
nm21961272,name,2,8.876264867743654e-08,False
nm0752796,name,3,8.876264867743654e-08,False
nm0237641,name,3,8.876264867743654e-08,False
nm0745780,name,3,8.876264867743654e-08,False
nm0435748,name,3,8.876264867743654e-08,False
nm21958845,name,2,8.876264867743654e-08,False
nm21967483,name,2,8.876264867743654e-08,False
nm0815897,name,3,8.876264867743654e-08,False
tt12537273,movie,6,8.876264867743654e-08,False
nm21965319,name,2,8.876264867743654e-08,False
tt12533044,movie,7,8.876264867743654e-08,False
tt12531849,movie,6,8.876264867743654e-08,False
nm21959847,name,2,8.876264867743654e-08,False
nm21961179,name,2,8.876264867743654e-08,False
nm21964658,name,2,8.876264867743654e-08,False
tt12532925,movie,8,8.876264867743654e-08,False
nm21968705,name,2,8.876264867743654e-08,False
nm1435603,name,3,8.876264867743654e-08,False
tt12541634,movie,3,8.876264867743654e-08,False
nm21956563,name,2,8.876264867743654e-08,False
nm21957728,name,2,8.876264867743654e-08,False
tt12543013,movie,3,8.876264867743654e-08,False
nm21957729,name,2,8.876264867743654e-08,False
nm4193003,name,3,8.876264867743654e-08,False
nm0820232,name,2,8.876264867743654e-08,False
nm21957730,name,2,8.876264867743654e-08,False
nm21968491,name,2,8.876264867743654e-08,False
nm21966855,name,2,8.876264867743654e-08,False
nm21965027,name,2,8.876264867743654e-08,False
tt12545396,movie,3,8.876264867743654e-08,False
nm7946130,name,2,8.876264867743654e-08,False
nm21963695,name,2,8.876264867743654e-08,False
nm4191418,name,2,8.876264867743654e-08,False
nm0413843,name,3,8.876264867743654e-08,False
nm21968492,name,2,8.876264867743654e-08,False
tt12540329,movie,5,8.876264867743654e-08,False
nm21957251,name,2,8.876264867743654e-08,False
nm3724905,name,2,8.876264867743654e-08,False
tt0035697,movie,3,8.876264867743654e-08,False
tt12538410,movie,3,8.876264867743654e-08,False
nm21955152,name,2,8.876264867743654e-08,False
nm21969127,name,2,8.876264867743654e-08,False
nm0436550,name,3,8.876264867743654e-08,False
nm2363508,name,3,8.876264867743654e-08,False
nm0661267,name,2,8.876264867743654e-08,False
nm21961096,name,2,8.876264867743654e-08,False
nm0570635,name,3,8.876264867743654e-08,False
nm0718928,name,3,8.876264867743654e-08,False
tt0347191,movie,6,8.876264867743654e-08,False
nm3899141,name,3,8.876264867743654e-08,False
nm4565305,name,3,8.876264867743654e-08,False
nm21955076,name,2,8.876264867743654e-08,False
tt6964378,movie,8,8.876264867743654e-08,False
nm2412789,name,3,8.876264867743654e-08,False
tt12539476,movie,5,8.876264867743654e-08,False
tt12540025,movie,6,8.876264867743654e-08,False
tt0350750,movie,2,8.876264867743654e-08,False
nm1048012,name,3,8.876264867743654e-08,False
nm0900837,name,3,8.876264867743654e-08,False
tt12540340,movie,8,8.876264867743654e-08,False
nm21964181,name,2,8.876264867743654e-08,False
nm21966952,name,2,8.876264867743654e-08,False
nm21956112,name,2,8.876264867743654e-08,False
nm21963640,name,2,8.876264867743654e-08,False
nm0056249,name,2,8.876264867743654e-08,False
nm9718254,name,3,8.876264867743654e-08,False
nm0810256,name,2,8.876264867743654e-08,False
nm0971647,name,2,8.876264867743654e-08,False
tt12535755,movie,4,8.876264867743654e-08,False
tt12539279,movie,4,8.876264867743654e-08,False
nm0802997,name,2,8.876264867743654e-08,False
tt12545393,movie,6,8.876264867743654e-08,False
nm0837166,name,2,8.876264867743654e-08,False
nm21969623,name,2,8.876264867743654e-08,False
nm0812058,name,3,8.876264867743654e-08,False
nm21956096,name,2,8.876264867743654e-08,False
nm3291308,name,3,8.876264867743654e-08,False
tt12540772,movie,5,8.876264867743654e-08,False
nm2473076,name,2,8.876264867743654e-08,False
nm0119689,name,3,8.876264867743654e-08,False
nm1013177,name,2,8.876264867743654e-08,False
nm6234907,name,3,8.876264867743654e-08,False
tt12544531,movie,5,8.876264867743654e-08,False
nm4823062,name,2,8.876264867743654e-08,False
nm0559890,name,3,8.876264867743654e-08,False
nm0672541,name,3,8.876264867743654e-08,False
nm0737006,name,2,8.876264867743654e-08,False
tt12540413,movie,4,8.876264867743654e-08,False
nm0226691,name,2,8.876264867743654e-08,False
nm21957752,name,2,8.876264867743654e-08,False
nm2238751,name,2,8.876264867743654e-08,False
nm7369287,name,4,8.876264867743654e-08,False
nm1864247,name,3,8.876264867743654e-08,False
nm21967638,name,3,8.876264867743654e-08,False
tt12533399,movie,3,8.876264867743654e-08,False
nm0827827,name,2,8.876264867743654e-08,False
tt12544441,movie,5,8.876264867743654e-08,False
tt12545394,movie,3,8.876264867743654e-08,False
nm21960051,name,2,8.876264867743654e-08,False
nm0732631,name,2,8.876264867743654e-08,False
nm21966528,name,2,8.876264867743654e-08,False
nm0066960,name,2,8.876264867743654e-08,False
nm21966980,name,2,8.876264867743654e-08,False
nm21961320,name,2,8.876264867743654e-08,False
tt12537231,movie,5,8.876264867743654e-08,False
nm7357896,name,3,8.876264867743654e-08,False
tt12533226,movie,4,8.876264867743654e-08,False
nm8307808,name,4,8.876264867743654e-08,False
nm1564103,name,3,8.876264867743654e-08,False
nm21963955,name,2,8.876264867743654e-08,False
nm21964659,name,2,8.876264867743654e-08,False
nm6993927,name,2,8.876264867743654e-08,False
nm0491617,name,3,8.876264867743654e-08,False
tt12531543,movie,4,8.876264867743654e-08,True
nm2353879,name,3,8.876264867743654e-08,False
tt12533440,movie,6,8.876264867743654e-08,False
nm5344387,name,3,8.876264867743654e-08,False
nm0284678,name,3,8.876264867743654e-08,False
nm6145324,name,3,8.876264867743654e-08,False
nm4110650,name,3,8.876264867743654e-08,False
nm1505574,name,3,8.876264867743654e-08,False
nm0069871,name,3,8.876264867743654e-08,False
nm0153002,name,2,8.876264867743654e-08,False
tt12542253,movie,5,8.876264867743654e-08,False
nm3423765,name,3,8.876264867743654e-08,False
tt12535772,movie,8,8.876264867743654e-08,False
tt12536026,movie,4,8.876264867743654e-08,False
nm21960189,name,2,8.876264867743654e-08,False
nm21960296,name,2,8.876264867743654e-08,False
tt12538017,movie,6,8.876264867743654e-08,False
nm21960295,name,2,8.876264867743654e-08,False
nm2180403,name,2,8.876264867743654e-08,False
nm7698996,name,3,8.876264867743654e-08,False
tt12533224,movie,6,8.876264867743654e-08,False
nm3020351,name,3,8.876264867743654e-08,False
tt12544618,movie,5,8.876264867743654e-08,False
nm21968408,name,2,8.876264867743654e-08,False
nm21965307,name,2,8.876264867743654e-08,False
nm1553967,name,2,8.876264867743654e-08,False
nm3182094,name,3,8.876264867743654e-08,False
tt12535357,movie,6,8.876264867743654e-08,False
nm21965029,name,2,8.876264867743654e-08,False
nm21962198,name,2,8.876264867743654e-08,False
nm1497219,name,3,8.876264867743654e-08,False
tt12544078,movie,5,8.876264867743654e-08,False
nm5588560,name,3,8.876264867743654e-08,False
tt12538011,movie,4,8.876264867743654e-08,False
nm8456994,name,4,8.876264867743654e-08,False
tt12538638,movie,6,8.876264867743654e-08,False
nm0005300,name,2,8.876264867743654e-08,False
nm0930279,name,2,8.876264867743654e-08,False
nm21956507,name,2,8.876264867743654e-08,False
nm0424253,name,2,8.876264867743654e-08,False
nm4240394,name,2,8.876264867743654e-08,False
nm5565883,name,3,8.876264867743654e-08,False
nm0057302,name,3,8.876264867743654e-08,False
tt12544533,movie,6,8.876264867743654e-08,False
nm0001048,name,2,8.876264867743654e-08,False
nm4381082,name,2,8.876264867743654e-08,False
nm21960447,name,2,8.876264867743654e-08,False
nm0000134,name,4,8.876264867743654e-08,False
nm0502656,name,3,8.876264867743654e-08,False
nm0902941,name,2,8.876264867743654e-08,False
nm21964444,name,2,8.876264867743654e-08,False
nm7466161,name,2,8.876264867743654e-08,False
nm21962056,name,2,8.876264867743654e-08,False
nm0001504,name,3,8.876264867743654e-08,False
nm21956705,name,2,8.876264867743654e-08,False
nm0100535,name,2,8.876264867743654e-08,False
tt12534312,movie,4,8.876264867743654e-08,False
nm2543488,name,3,8.876264867743654e-08,False
nm0382890,name,2,8.876264867743654e-08,False
nm5075565,name,3,8.876264867743654e-08,False
nm0495790,name,3,8.876264867743654e-08,False
tt12534867,movie,8,8.876264867743654e-08,False
tt12544716,movie,4,8.876264867743654e-08,False
