node_id,entity_type,degree,betweenness,is_articulation_point
a1725,artist,4,0.00020455762262778482,False
a2986,artist,5,0.0002045144232650101,False
a3698,artist,4,0.00020448850364734313,False
a591,artist,4,0.00018913735062208082,False
a2118,artist,4,0.00018789994834047527,False
a281,artist,4,0.00018764175618569135,False
a4783,artist,4,0.00018764175618568802,False
a3270,artist,3,0.00018748523445780054,False
a4280,artist,4,0.00018748523445780054,False
a1559,artist,3,0.00018748523445780054,False
a2524,artist,3,0.00018748523445780006,False
a317,artist,3,0.00018748523445780006,False
a4141,artist,2,0.00018748523445780006,False
a1664,artist,3,0.00018748523445779987,False
a2708,artist,4,0.00018748523445779987,False
a1724,artist,3,0.00018748523445779987,False
a968,artist,3,0.00018748523445779984,False
a3949,artist,3,0.00018748523445779984,False
a4391,artist,4,0.00018748523445779984,False
a386,artist,4,0.00018748523445779862,False
a4718,artist,3,0.00018748523445779862,False
a4236,artist,3,0.00018748523445779862,False
a4343,artist,3,0.00018745067496757966,False
a1660,artist,3,0.00018745067496757966,False
a1608,artist,3,0.00018745067496757633,False
a621,artist,3,0.00018745067496757633,False
a2683,artist,4,0.00018465113011723183,False
t457,track,3,0.00017944280776828567,False
t3039,track,3,0.00017944280776828567,False
a3310,artist,5,0.00017217804386694753,False
a1493,artist,5,0.00017217804386694753,False
a11,artist,6,0.00016567581901356972,False
t2538,track,3,0.0001602465862096553,False
b658,area,60,0.00015774679312122378,True
a1557,artist,4,0.00015427356435384883,True
a2429,artist,4,0.00015427356435384883,True
a1026,artist,4,0.00015427356435384883,True
a850,artist,4,0.00015427356435384883,True
a1475,artist,4,0.00015427356435384883,True
a3645,artist,4,0.00015427356435384883,True
a3166,artist,4,0.00015427356435384883,True
a1529,artist,4,0.00015427356435384883,True
a2560,artist,4,0.00015427356435384883,True
a3719,artist,4,0.00015427356435384883,True
a663,artist,4,0.00015427356435384883,True
a417,artist,4,0.00015427356435384883,True
a590,artist,4,0.00015427356435384883,True
a2187,artist,4,0.00015427356435384883,True
a3565,artist,4,0.00015427356435384883,True
a3824,artist,4,0.00015427356435384883,True
a596,artist,4,0.00015427356435384883,True
a540,artist,4,0.00015427356435384883,True
a4813,artist,4,0.00015427356435384883,True
a2924,artist,4,0.00015427356435384883,True
a294,artist,4,0.00015427356435384883,True
a2237,artist,4,0.00015427356435384883,True
a2035,artist,4,0.00015427356435384883,True
a4015,artist,4,0.00015427356435384883,True
a1392,artist,4,0.00015427356435384883,True
a4677,artist,4,0.00015427356435384883,True
a1368,artist,4,0.00015427356435384883,True
a3659,artist,4,0.00015427356435384883,True
a4745,artist,4,0.00015427356435384883,True
a1188,artist,4,0.00015427356435384883,True
a187,artist,4,0.00015427356435384883,True
a3023,artist,4,0.00015427356435384883,True
a475,artist,4,0.00015427356435384883,True
a2228,artist,4,0.00015427356435384883,True
a14,artist,4,0.00015427356435384883,True
a3161,artist,4,0.00015427356435384883,True
a4301,artist,4,0.00015427356435384883,True
a4721,artist,4,0.00015427356435384883,True
a910,artist,4,0.00015427356435384883,True
a3725,artist,4,0.00015427356435384883,True
a830,artist,4,0.00015427356435384883,True
a1714,artist,4,0.00015427356435384883,True
a963,artist,4,0.00015427356435384883,True
a3075,artist,4,0.00015427356435384883,True
a852,artist,4,0.00015427356435384883,True
a4106,artist,2,0.00015427356435384883,True
a1314,artist,4,0.00015427356435384883,True
a3742,artist,4,0.00015427356435384883,True
t563,track,2,0.00015427356435384883,True
a128,artist,4,0.00015427356435384883,True
a1932,artist,4,0.00015427356435384883,True
a1601,artist,4,0.00015427356435384883,True
a4770,artist,4,0.00015427356435384883,True
a4585,artist,4,0.00015427356435384883,True
